count,hate_speech,offensive_language,neither,class,tweet,label,clean_tweet
3,1,2,0,1,"RT @toodope_bro: If a nigga can tell hoes he's taken , he's a real nigga .",0,if a nigga can tell hoes he s taken he s a real nigga
3,0,3,0,1,"RT @toujoours: could never kiss up to a bitch or follow up being someone. not my cup of tea , you hoes look foolish",0,could never kiss up to a bitch or follow up being someone not my cup of tea you hoes look foolish
3,0,0,3,2,RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S,0,charlie crist refuses to back down from race based attack on gop
3,0,3,0,1,RT @tr4pb0y: when the pussy so good & u forget to pull out http://t.co/653Te4sUhr,0,when the pussy so good u forget to pull out
3,0,3,0,1,RT @trackinBlackKev: @MichelleDBeadle shut the fuck up dumb bitch,0,shut the fuck up dumb bitch
3,0,0,3,2,RT @tracksideonline: There will be track sweeping during this yellow.,0,there will be track sweeping during this yellow
3,0,1,2,2,RT @transtrenda: Okay okay but. Trans birds,0,okay okay but trans birds
3,0,3,0,1,"RT @trapfuI: i hate a ""i don't text first"" type bitch",0,i hate a i don t text first type bitch
3,0,3,0,1,RT @trapgodcon: Squad up bitch nigga @Ride907 @terryak907 @thomas_olmstead http://t.co/g3BoK10PjZ,0,squad up bitch nigga
3,0,3,0,1,RT @trapgrampa: I fucked ur bitch after I got bingo,0,i fucked ur bitch after i got bingo
3,0,3,0,1,"RT @traphouseryan: ""Damn girl that pussy talkin"" 💀😭😭 Im keeled over nigga",0,damn girl that pussy talkin im keeled over nigga
3,1,2,0,1,"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic",0,ridin round blowin loud fuck hoes by the crowd lil reese s verse on my lil niggas is a str hip hop classic
3,0,3,0,1,"RT @trapwithRonnie: These Thots keep saying all niggas want is pussy🐱😒....Well bitch wtf else does your broke, non cooking, ass have to off…",0,these thots keep saying all niggas want is pussy well bitch wtf else does your broke non cooking ass have to off
3,0,3,0,1,"RT @trayn1gga: 1? Smh 😂 RT @WombRaider773: “@HOFSportsTalk: Yoo 😂😂 http://t.co/4SqZ7Tvp4v”

What a fuckin EGO bust. #pussy",0,smh yoo what a fuckin ego bust pussy
3,0,1,2,2,RT @trayn1gga: Alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor WV gave them hell too,0,alabama is overrated this yr the last weeks has shown too many chinks in their armor wv gave them hell too
3,2,0,1,0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a",1,you are trash me
3,0,3,0,1,RT @treszTHEbest: It's all they know RT @SMCo71: you bitches never gonna b happy following these social sites,0,it s all they know you bitches never gonna b happy following these social sites
4,0,4,0,1,"RT @trevso_electric: You want a hot body? You want a Bugatti? You better be born into wealth, bitch.",0,you want a hot body you want a bugatti you better be born into wealth bitch
3,0,2,1,1,RT @treyjohnican: Possum a hoe ..,0,possum a hoe
3,0,3,0,1,RT @treymcgruder233: @22EdHam what you still doing up my nig,0,what you still doing up my nig
3,0,0,3,2,RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu…,0,i wanna eat weed brownies but then i ask my self if i really wanna spend countless hours watching a documentary on sea tu
6,0,5,1,1,"RT @trillest_304: i wish they made a hoe fax .
id be like show me the hoe fax before dateing a girl .",0,i wish they made a hoe fax id be like show me the hoe fax before dateing a girl
3,1,2,0,1,RT @trillmnded: bitches will fuck a nigga with money knowing he ain't buying her shit. but won't fuck a broke nigga that would give her his…,0,bitches will fuck a nigga with money knowing he ain t buying her shit but won t fuck a broke nigga that would give her his
3,0,3,0,1,"RT @trillycjuicy: I'm really chill. I talk to everyone, I'm far from being a stuck up bitch.",0,i m really chill i talk to everyone i m far from being a stuck up bitch
6,0,6,0,1,RT @tristabee: you used to be the shit but now you ain't shit bitch,0,you used to be the shit but now you ain t shit bitch
3,1,2,0,1,RT @trix2343: @ZitlalyL @Vic_Manzan0 he's a beaner not a nigga,0,he s a beaner not a nigga
3,1,2,0,1,RT @trrvvv: Some these bitches got birkins and don't even have cars on the island.. Let alone furniture,0,some these bitches got birkins and don t even have cars on the island let alone furniture
3,0,3,0,1,"RT @truudayyb: Where'd you get the beauty scar tough guy, eating pussy .. #Scarface",0,where d you get the beauty scar tough guy eating pussy scarface
3,0,3,0,1,"RT @trvpgxdx: Jen: Bitch Daquan dropped your kids off today

Keisha: Bitch I don't got kids

Jen: not no more bitch I swallowed em http://t…",0,jen bitch daquan dropped your kids off today keisha bitch i don t got kids jen not no more bitch i swallowed em
3,0,3,0,1,RT @trvpunzill: $ > these bitches,0,these bitches
3,0,3,0,1,RT @trvvp_: These hoes got no chill http://t.co/lc5GsfOVXS,0,these hoes got no chill
3,0,3,0,1,"RT @tryna_be_famous: Like, when you're a hoe, how do u sleep at night?",0,like when you re a hoe how do u sleep at night
3,0,0,3,2,"RT @tsgnews: UPDATE: Collegian dressed as yellow Teletubby will face charges for break-in, theft of Chinese food leftovers... http://t.co/S…",0,update collegian dressed as yellow teletubby will face charges for break in theft of chinese food leftovers
3,0,3,0,1,RT @tuitillidie: Icepick punk bitch blood in the mosh pit,0,icepick punk bitch blood in the mosh pit
3,0,1,2,2,RT @tumblrfunniest: When I throw away paperball perfectly into the trash can: http://t.co/215E0H0PS9,0,when i throw away paperball perfectly into the trash can
3,1,2,0,1,"RT @tupac_taughtmeh: ""@DivaMonRoe2uHoE: Somebody find this bitch & fuck her. She ain't had no good dick fucking With this fat nigga. http:/…",0,somebody find this bitch fuck her she ain t had no good dick fucking with this fat nigga http
9,0,9,0,1,RT @tupactopus: bad bitches get in free night at weenie hut jrs,0,bad bitches get in free night at weenie hut jrs
3,0,3,0,1,RT @tupactopus: hoes on my jitterbug,0,hoes on my jitterbug
3,0,3,0,1,RT @tupactopus: need a bad bitch who knows how 2 treat a pokemon master right,0,need a bad bitch who knows how treat a pokemon master right
3,1,2,0,1,RT @turk_jt12: That bitch ain't loyal.,0,that bitch ain t loyal
3,0,3,0,1,RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE,0,i have never screamed so much like a little bitch just from a fucking video game im leaving earth i g g bye
3,0,2,1,1,RT @twayne1010: Charles Manson's fiancee will have a difficult time planning their honeymoon. Charlie can't surf.,0,charles manson s fiancee will have a difficult time planning their honeymoon charlie can t surf
3,3,0,0,0,"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13",1,fuck you say bitch i will kill you
3,0,3,0,1,"RT @twincitytyson: bitches hanging in the salty spatoon, tweetin ""y can't I find a good guy :-(:-(:-(""",0,bitches hanging in the salty spatoon tweetin y can t i find a good guy
3,0,2,1,1,RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam,0,you guys are all the best love you nig nogs indyfam
3,1,2,0,1,RT @tylerfucks: recent studies have shown that ur a lil bitch,0,recent studies have shown that ur a lil bitch
3,0,3,0,1,RT @tylergposey: Happy teen wolf! Here's me with @IanBohen getting ready to bitch slap a berzerker http://t.co/ZChBqXFA0g,0,happy teen wolf here s me with getting ready to bitch slap a berzerker
3,0,3,0,1,"RT @tyleroakley: Merry Christmas, everyone! Unless you're a fucking bitch then literally just go.",0,merry christmas everyone unless you re a fucking bitch then literally just go
3,0,1,2,2,RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,0,how much coke did charlie sheen do enough to kill two and a half men i guess
3,0,3,0,1,"RT @uMadddt: #FixItJesus 🙌 
“@MyAssholePops: This bitch is the nugget filling at McDonald's http://t.co/QBdbMsHjG7”",0,fixitjesus this bitch is the nugget filling at mcdonald s
3,0,3,0,1,"RT @uMadddt: Claw that ass! 
@CoreysTweetnAss: when u see that bitch who was talkin shit on twitter in public... http://t.co/yyQ2d6JujD",0,claw that ass when u see that bitch who was talkin shit on twitter in public
3,2,1,0,0,"RT @ugIycutie: one, two, three, four, how many niggers are in my store?",1,one two three four how many niggers are in my store
3,1,2,0,1,RT @uhfrocircus: This is the life nigger,0,this is the life nigger
6,0,6,0,1,RT @unanswerdverses: what bitch tried to kill Kendrick Lamar's vibe?,0,what bitch tried to kill kendrick lamar s vibe
3,2,0,1,0,RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.,1,california s biggest retards don t forget about holy who just released an amazing ep
3,1,2,0,1,RT @urbandictionary: @The2kGod nigger: A fully grown niglet http://t.co/HJKlNHDrWT http://t.co/x6y5XKKPMq,0,nigger a fully grown niglet
6,0,6,0,1,RT @urinnerdevil: ur typical twitter hoe http://t.co/YJE9LUnWVp,0,ur typical twitter hoe
3,3,0,0,0,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! 😂😂😂",1,how many niggers are in my store i knooooooow your stealing
3,0,0,3,2,"RT @usmntHistory: On this #USMNT day 2014, the Yanks advanced out of the #GroupOfDeath despite a 0-1 loss to #GER.",0,on this usmnt day the yanks advanced out of the groupofdeath despite a loss to ger
3,0,3,0,1,RT @vackra_lognn: I don't know why I go on that pancake face bitchs twitter. She gets me tight every time,0,i don t know why i go on that pancake face bitchs twitter she gets me tight every time
3,0,3,0,1,"RT @vanluvz1: My body thought we'd get an extra hr sleep but my brain decided to wake up 2 hrs earlier. 
My brains a bitch.",0,my body thought we d get an extra hr sleep but my brain decided to wake up hrs earlier my brains a bitch
3,1,0,2,2,"RT @varepall: Charlie Rangel on GOP: They 'believe slavery isn't over' http://t.co/I8nolg9m6O

RANGEL IS A FLAGRANT TAX EVADER AND RACIST",0,charlie rangel on gop they believe slavery isn t over rangel is a flagrant tax evader and racist
3,2,1,0,0,RT @veeveeveeveevee: If I was Obama Id call a press conference & slit joe bidens neck on live tv just 2 show these crackers I mean business…,1,if i was obama id call a press conference slit joe bidens neck on live tv just show these crackers i mean business
3,0,3,0,1,RT @velweb: Thank you One-A-Day for making your vitamins the size of a fucking Twinkie. I love giving myself the heimlich maneuver every mo…,0,thank you one a day for making your vitamins the size of a fucking twinkie i love giving myself the heimlich maneuver every mo
3,1,2,0,1,RT @verkannt__: None of my bitches judge me they love me 😌 don't think they would like me if i was any other way,0,none of my bitches judge me they love me don t think they would like me if i was any other way
3,0,3,0,1,"RT @versacecum: bitches be like ""☕🐸"" but still be in everybody's business",0,bitches be like but still be in everybody s business
3,0,3,0,1,RT @versacecum: some girls be using halloween as an excuse to act like hoes and get away with it smh,0,some girls be using halloween as an excuse to act like hoes and get away with it smh
3,0,3,0,1,RT @versaceezy: i aint gonna text first cus pride bitch,0,i aint gonna text first cus pride bitch
3,0,3,0,1,RT @versaceezy: if we date u don't even gotta worry bout me talking to other hoes cus I ain't got any,0,if we date u don t even gotta worry bout me talking to other hoes cus i ain t got any
3,0,3,0,1,RT @versaceezy: she said “i want a man who can pick me up during sex” bitch you lucky i picked you up at all gas prices high as hell,0,she said i want a man who can pick me up during sex bitch you lucky i picked you up at all gas prices high as hell
3,0,3,0,1,"RT @versaceezy: side hoe: let’s make us official 

me: https://t.co/Kfqy4ouFgo",0,side hoe let s make us official me
3,0,3,0,1,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?,0,did those bitches from frozen ever build a snowman
3,0,0,3,2,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati…,0,draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati
3,1,2,0,1,"RT @vickstar_isabel: ""@kyleighhmariee: “@TezCapone: My type a bitch 😍😍😩 https://t.co/Bz4yBovcfl”""

Lmao yass",0,my type a bitch lmao yass
3,0,3,0,1,"RT @vickyBeanMr: Girls ""go talk to your other hoes"" game too strong",0,girls go talk to your other hoes game too strong
3,1,2,0,1,RT @vickyBeanMr: We live In a world full of unloyal hoes & ugly niggas asking for hugs,0,we live in a world full of unloyal hoes ugly niggas asking for hugs
3,0,3,0,1,RT @vickyBeanMr: When u with yo main bitch and you see yo side bitch in public http://t.co/scmkp1nYGU,0,when u with yo main bitch and you see yo side bitch in public
3,0,3,0,1,RT @vincestaples: In other news your bitch cook for me.,0,in other news your bitch cook for me
3,0,0,3,2,RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp,0,flappy bird is taking over my life i can hear the bird crashing every time something goes wrong
9,0,9,0,1,RT @vinnycrack: this bitch got the itunes terms and conditions tattooed on her http://t.co/dHRVCNRR1H,0,this bitch got the itunes terms and conditions tattooed on her
3,0,1,2,2,"RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom
He is ho…",0,sen harry reid lists all the things republicans have blocked in the senate via he is ho
